Datetime,Month,Weekday,Hour,Total Usage
2024-03-09 11:00:00,Mar,Saturday,12,2127357.96
2024-03-09 12:00:00,Mar,Saturday,13,2137616.2
2024-03-09 13:00:00,Mar,Saturday,14,2131322.58
2024-03-09 14:00:00,Mar,Saturday,15,2116734.75
2024-03-09 15:00:00,Mar,Saturday,16,2113121.93
2024-03-09 16:00:00,Mar,Saturday,17,2129380.39
2024-03-09 17:00:00,Mar,Saturday,18,2166477.85
2024-03-09 18:00:00,Mar,Saturday,19,2199092.38
2024-03-09 19:00:00,Mar,Saturday,20,2226596.84
2024-03-09 20:00:00,Mar,Saturday,21,2199036.11
2024-03-09 21:00:00,Mar,Saturday,22,2127375.48
2024-03-09 22:00:00,Mar,Saturday,23,2062724.2
2024-03-09 23:00:00,Mar,Saturday,24,2010850.53
2024-03-10 00:00:00,Mar,Sunday,1,1934657.0
2024-03-10 01:00:00,Mar,Sunday,2,1906518.29
2024-03-10 02:00:00,Mar,Sunday,3,1877066.79
2024-03-10 03:00:00,Mar,Sunday,4,1884342.53
2024-03-10 04:00:00,Mar,Sunday,5,1938998.59
2024-03-10 05:00:00,Mar,Sunday,6,2018477.85
2024-03-10 06:00:00,Mar,Sunday,7,2079530.84
2024-03-10 07:00:00,Mar,Sunday,8,2126012.31
2024-03-10 08:00:00,Mar,Sunday,9,2189440.76
2024-03-10 09:00:00,Mar,Sunday,10,2234214.94
2024-03-10 10:00:00,Mar,Sunday,11,2227510.95
2024-03-10 11:00:00,Mar,Sunday,12,2217661.68
2024-03-10 12:00:00,Mar,Sunday,13,2171101.87
2024-03-10 13:00:00,Mar,Sunday,14,2137154.16
2024-03-10 14:00:00,Mar,Sunday,15,2132521.91
2024-03-10 15:00:00,Mar,Sunday,16,2126909.39
2024-03-10 16:00:00,Mar,Sunday,17,2154057.96
2024-03-10 17:00:00,Mar,Sunday,18,2198481.48
2024-03-10 18:00:00,Mar,Sunday,19,2259808.33
2024-03-10 19:00:00,Mar,Sunday,20,2361177.37
2024-03-10 20:00:00,Mar,Sunday,21,2304045.28
2024-03-10 21:00:00,Mar,Sunday,22,2207042.2
2024-03-10 22:00:00,Mar,Sunday,23,2113079.56
2024-03-10 23:00:00,Mar,Sunday,24,2051697.3
2024-03-11 00:00:00,Mar,Monday,1,2035962.45
2024-03-11 01:00:00,Mar,Monday,2,2022791.86
2024-03-11 02:00:00,Mar,Monday,3,2055896.38
2024-03-11 03:00:00,Mar,Monday,4,2117740.34
2024-03-11 04:00:00,Mar,Monday,5,2254790.16
2024-03-11 05:00:00,Mar,Monday,6,2447371.29
2024-03-11 06:00:00,Mar,Monday,7,2583257.82
2024-03-11 07:00:00,Mar,Monday,8,2589356.21
2024-03-11 08:00:00,Mar,Monday,9,2489260.11
2024-03-11 09:00:00,Mar,Monday,10,2394813.45
2024-03-11 10:00:00,Mar,Monday,11,2322257.07
2024-03-11 11:00:00,Mar,Monday,12,2280733.51
2024-03-11 12:00:00,Mar,Monday,13,2225044.35
2024-03-11 13:00:00,Mar,Monday,14,2181074.08
2024-03-11 14:00:00,Mar,Monday,15,2111815.24
2024-03-11 15:00:00,Mar,Monday,16,2077102.41
2024-03-11 16:00:00,Mar,Monday,17,2081712.6
2024-03-11 17:00:00,Mar,Monday,18,2090073.43
2024-03-11 18:00:00,Mar,Monday,19,2139775.06
2024-03-11 19:00:00,Mar,Monday,20,2212778.35
2024-03-11 20:00:00,Mar,Monday,21,2157063.72
2024-03-11 21:00:00,Mar,Monday,22,2060048.3
2024-03-11 22:00:00,Mar,Monday,23,1970205.79
2024-03-11 23:00:00,Mar,Monday,24,1900997.82
2024-03-12 00:00:00,Mar,Tuesday,1,1847435.03
2024-03-12 01:00:00,Mar,Tuesday,2,1840970.97
2024-03-12 02:00:00,Mar,Tuesday,3,1854101.4
2024-03-12 03:00:00,Mar,Tuesday,4,1892993.84
2024-03-12 04:00:00,Mar,Tuesday,5,2011061.37
2024-03-12 05:00:00,Mar,Tuesday,6,2206441.38
2024-03-12 06:00:00,Mar,Tuesday,7,2334574.94
2024-03-12 07:00:00,Mar,Tuesday,8,2319644.88
2024-03-12 08:00:00,Mar,Tuesday,9,2253553.66
2024-03-12 09:00:00,Mar,Tuesday,10,2195227.61
2024-03-12 10:00:00,Mar,Tuesday,11,2136556.38
2024-03-12 11:00:00,Mar,Tuesday,12,2109812.37
2024-03-12 12:00:00,Mar,Tuesday,13,2060792.16
2024-03-12 13:00:00,Mar,Tuesday,14,2048459.84
2024-03-12 14:00:00,Mar,Tuesday,15,2018302.37
2024-03-12 15:00:00,Mar,Tuesday,16,2009051.87
2024-03-12 16:00:00,Mar,Tuesday,17,2030428.83
2024-03-12 17:00:00,Mar,Tuesday,18,2037969.41
2024-03-12 18:00:00,Mar,Tuesday,19,2071919.95
2024-03-12 19:00:00,Mar,Tuesday,20,2108292.48
2024-03-12 20:00:00,Mar,Tuesday,21,2040172.33
2024-03-12 21:00:00,Mar,Tuesday,22,1948186.22
2024-03-12 22:00:00,Mar,Tuesday,23,1836351.58
2024-03-12 23:00:00,Mar,Tuesday,24,1755846.85
2024-03-13 00:00:00,Mar,Wednesday,1,1713129.84
2024-03-13 01:00:00,Mar,Wednesday,2,1688548.38
2024-03-13 02:00:00,Mar,Wednesday,3,1707479.2
2024-03-13 03:00:00,Mar,Wednesday,4,1735379.92
2024-03-13 04:00:00,Mar,Wednesday,5,1856339.55
2024-03-13 05:00:00,Mar,Wednesday,6,2042656.0
2024-03-13 06:00:00,Mar,Wednesday,7,2205594.3
2024-03-13 07:00:00,Mar,Wednesday,8,2221155.39
2024-03-13 08:00:00,Mar,Wednesday,9,2193725.16
2024-03-13 09:00:00,Mar,Wednesday,10,2143229.16
2024-03-13 10:00:00,Mar,Wednesday,11,2125380.57
2024-03-13 11:00:00,Mar,Wednesday,12,2111164.64
2024-03-13 12:00:00,Mar,Wednesday,13,2097462.75
2024-03-13 13:00:00,Mar,Wednesday,14,2084581.17
2024-03-13 14:00:00,Mar,Wednesday,15,2075364.92
2024-03-13 15:00:00,Mar,Wednesday,16,2073763.21
2024-03-13 16:00:00,Mar,Wednesday,17,2093042.27
2024-03-13 17:00:00,Mar,Wednesday,18,2082265.33
2024-03-13 18:00:00,Mar,Wednesday,19,2090612.88
2024-03-13 19:00:00,Mar,Wednesday,20,2128242.35
2024-03-13 20:00:00,Mar,Wednesday,21,2056716.29
2024-03-13 21:00:00,Mar,Wednesday,22,1927902.19
2024-03-13 22:00:00,Mar,Wednesday,23,1797279.24
2024-03-13 23:00:00,Mar,Wednesday,24,1703883.78
2024-03-14 00:00:00,Mar,Thursday,1,1642478.85
2024-03-14 01:00:00,Mar,Thursday,2,1616957.93
2024-03-14 02:00:00,Mar,Thursday,3,1606251.02
2024-03-14 03:00:00,Mar,Thursday,4,1643158.12
2024-03-14 04:00:00,Mar,Thursday,5,1734625.25
2024-03-14 05:00:00,Mar,Thursday,6,1928252.06
2024-03-14 06:00:00,Mar,Thursday,7,2070424.31
2024-03-14 07:00:00,Mar,Thursday,8,2080258.27
2024-03-14 08:00:00,Mar,Thursday,9,2095862.55
2024-03-14 09:00:00,Mar,Thursday,10,2109626.32
2024-03-14 10:00:00,Mar,Thursday,11,2113820.2
2024-03-14 11:00:00,Mar,Thursday,12,2132956.72
2024-03-14 12:00:00,Mar,Thursday,13,2158825.58
2024-03-14 13:00:00,Mar,Thursday,14,2147480.17
2024-03-14 14:00:00,Mar,Thursday,15,2117871.22
2024-03-14 15:00:00,Mar,Thursday,16,2131006.89
2024-03-14 16:00:00,Mar,Thursday,17,2167071.02
2024-03-14 17:00:00,Mar,Thursday,18,2165564.14
2024-03-14 18:00:00,Mar,Thursday,19,2182988.42
2024-03-14 19:00:00,Mar,Thursday,20,2201154.31
2024-03-14 20:00:00,Mar,Thursday,21,2136387.97
2024-03-14 21:00:00,Mar,Thursday,22,2006634.9
2024-03-14 22:00:00,Mar,Thursday,23,1864661.69
2024-03-14 23:00:00,Mar,Thursday,24,1772396.57
2024-03-15 00:00:00,Mar,Friday,1,1702510.11
2024-03-15 01:00:00,Mar,Friday,2,1657404.97
2024-03-15 02:00:00,Mar,Friday,3,1628612.53
2024-03-15 03:00:00,Mar,Friday,4,1646801.38
2024-03-15 04:00:00,Mar,Friday,5,1735392.24
2024-03-15 05:00:00,Mar,Friday,6,1879188.27
2024-03-15 06:00:00,Mar,Friday,7,2034277.7
2024-03-15 07:00:00,Mar,Friday,8,2063691.2
2024-03-15 08:00:00,Mar,Friday,9,2107244.91
2024-03-15 09:00:00,Mar,Friday,10,2146402.11
2024-03-15 10:00:00,Mar,Friday,11,2168636.29
2024-03-15 11:00:00,Mar,Friday,12,2174746.95
2024-03-15 12:00:00,Mar,Friday,13,2186203.33
2024-03-15 13:00:00,Mar,Friday,14,2172778.62
2024-03-15 14:00:00,Mar,Friday,15,2150787.75
2024-03-15 15:00:00,Mar,Friday,16,2110335.79
2024-03-15 16:00:00,Mar,Friday,17,2107918.63
2024-03-15 17:00:00,Mar,Friday,18,2070849.36
2024-03-15 18:00:00,Mar,Friday,19,2055453.67
2024-03-15 19:00:00,Mar,Friday,20,2113357.97
2024-03-15 20:00:00,Mar,Friday,21,2071075.1
2024-03-15 21:00:00,Mar,Friday,22,2019265.39
2024-03-15 22:00:00,Mar,Friday,23,1949621.52
2024-03-15 23:00:00,Mar,Friday,24,1873354.27
2024-03-16 00:00:00,Mar,Saturday,1,1830856.85
2024-03-16 01:00:00,Mar,Saturday,2,1811180.64
2024-03-16 02:00:00,Mar,Saturday,3,1816286.46
2024-03-16 03:00:00,Mar,Saturday,4,1840196.14
2024-03-16 04:00:00,Mar,Saturday,5,1895754.34
2024-03-16 05:00:00,Mar,Saturday,6,1977888.89
2024-03-16 06:00:00,Mar,Saturday,7,2081981.24
2024-03-16 07:00:00,Mar,Saturday,8,2122528.73
2024-03-16 08:00:00,Mar,Saturday,9,2099616.22
2024-03-16 09:00:00,Mar,Saturday,10,2050177.37
2024-03-16 10:00:00,Mar,Saturday,11,2010211.41
2024-03-16 11:00:00,Mar,Saturday,12,1980155.68
2024-03-16 12:00:00,Mar,Saturday,13,1944247.66
2024-03-16 13:00:00,Mar,Saturday,14,1920161.09
2024-03-16 14:00:00,Mar,Saturday,15,1917776.79
2024-03-16 15:00:00,Mar,Saturday,16,1912989.77
2024-03-16 16:00:00,Mar,Saturday,17,1943664.44
2024-03-16 17:00:00,Mar,Saturday,18,1916470.94
2024-03-16 18:00:00,Mar,Saturday,19,1946685.95
2024-03-16 19:00:00,Mar,Saturday,20,1971819.79
2024-03-16 20:00:00,Mar,Saturday,21,1942760.24
2024-03-16 21:00:00,Mar,Saturday,22,1883106.78
2024-03-16 22:00:00,Mar,Saturday,23,1806939.03
2024-03-16 23:00:00,Mar,Saturday,24,1754495.69
2024-03-17 00:00:00,Mar,Sunday,1,1714220.43
2024-03-17 01:00:00,Mar,Sunday,2,1682694.88
2024-03-17 02:00:00,Mar,Sunday,3,1683733.78
2024-03-17 03:00:00,Mar,Sunday,4,1703655.05
2024-03-17 04:00:00,Mar,Sunday,5,1735207.22
2024-03-17 05:00:00,Mar,Sunday,6,1809544.73
2024-03-17 06:00:00,Mar,Sunday,7,1912198.04
2024-03-17 07:00:00,Mar,Sunday,8,1983775.25
2024-03-17 08:00:00,Mar,Sunday,9,2009939.45
2024-03-17 09:00:00,Mar,Sunday,10,2025300.68
2024-03-17 10:00:00,Mar,Sunday,11,2024295.61
2024-03-17 11:00:00,Mar,Sunday,12,1996357.14
2024-03-17 12:00:00,Mar,Sunday,13,1987087.51
2024-03-17 13:00:00,Mar,Sunday,14,1953487.5
2024-03-17 14:00:00,Mar,Sunday,15,1919858.18
2024-03-17 15:00:00,Mar,Sunday,16,1951707.55
2024-03-17 16:00:00,Mar,Sunday,17,1983913.31
2024-03-17 17:00:00,Mar,Sunday,18,2041699.76
2024-03-17 18:00:00,Mar,Sunday,19,2137742.86
2024-03-17 19:00:00,Mar,Sunday,20,2216214.96
2024-03-17 20:00:00,Mar,Sunday,21,2161199.26
2024-03-17 21:00:00,Mar,Sunday,22,2066163.96
2024-03-17 22:00:00,Mar,Sunday,23,1996603.12
2024-03-17 23:00:00,Mar,Sunday,24,1937622.57
2024-03-18 00:00:00,Mar,Monday,1,1909412.38
2024-03-18 01:00:00,Mar,Monday,2,1891854.18
2024-03-18 02:00:00,Mar,Monday,3,1908912.73
2024-03-18 03:00:00,Mar,Monday,4,1954602.16
2024-03-18 04:00:00,Mar,Monday,5,2075730.35
2024-03-18 05:00:00,Mar,Monday,6,2268069.52
2024-03-18 06:00:00,Mar,Monday,7,2402997.46
2024-03-18 07:00:00,Mar,Monday,8,2426695.85
2024-03-18 08:00:00,Mar,Monday,9,2447927.33
2024-03-18 09:00:00,Mar,Monday,10,2469791.35
2024-03-18 10:00:00,Mar,Monday,11,2479175.46
2024-03-18 11:00:00,Mar,Monday,12,2510330.37
2024-03-18 12:00:00,Mar,Monday,13,2525994.92
2024-03-18 13:00:00,Mar,Monday,14,2491745.01
2024-03-18 14:00:00,Mar,Monday,15,2455206.92
2024-03-18 15:00:00,Mar,Monday,16,2484631.73
2024-03-18 16:00:00,Mar,Monday,17,2507698.56
2024-03-18 17:00:00,Mar,Monday,18,2530579.04
2024-03-18 18:00:00,Mar,Monday,19,2533775.49
2024-03-18 19:00:00,Mar,Monday,20,2566180.5
2024-03-18 20:00:00,Mar,Monday,21,2474830.67
2024-03-18 21:00:00,Mar,Monday,22,2348218.35
2024-03-18 22:00:00,Mar,Monday,23,2239943.57
2024-03-18 23:00:00,Mar,Monday,24,2171351.86
2024-03-19 00:00:00,Mar,Tuesday,1,2131986.24
2024-03-19 01:00:00,Mar,Tuesday,2,2109495.13
2024-03-19 02:00:00,Mar,Tuesday,3,2111956.38
2024-03-19 03:00:00,Mar,Tuesday,4,2158937.45
2024-03-19 04:00:00,Mar,Tuesday,5,2295083.71
2024-03-19 05:00:00,Mar,Tuesday,6,2489402.14
2024-03-19 06:00:00,Mar,Tuesday,7,2626403.03
2024-03-19 07:00:00,Mar,Tuesday,8,2628517.37
2024-03-19 08:00:00,Mar,Tuesday,9,2566871.04
2024-03-19 09:00:00,Mar,Tuesday,10,2511779.97
2024-03-19 10:00:00,Mar,Tuesday,11,2459636.3
2024-03-19 11:00:00,Mar,Tuesday,12,2399696.96
2024-03-19 12:00:00,Mar,Tuesday,13,2369519.8
2024-03-19 13:00:00,Mar,Tuesday,14,2287674.75
2024-03-19 14:00:00,Mar,Tuesday,15,2237236.0
2024-03-19 15:00:00,Mar,Tuesday,16,2205720.65
2024-03-19 16:00:00,Mar,Tuesday,17,2194649.12
2024-03-19 17:00:00,Mar,Tuesday,18,2204121.89
2024-03-19 18:00:00,Mar,Tuesday,19,2236875.1
2024-03-19 19:00:00,Mar,Tuesday,20,2332495.96
2024-03-19 20:00:00,Mar,Tuesday,21,2275281.98
2024-03-19 21:00:00,Mar,Tuesday,22,2173120.0
2024-03-19 22:00:00,Mar,Tuesday,23,2059539.77
2024-03-19 23:00:00,Mar,Tuesday,24,1979351.42
2024-03-20 00:00:00,Mar,Wednesday,1,1937060.55
2024-03-20 01:00:00,Mar,Wednesday,2,1915567.15
2024-03-20 02:00:00,Mar,Wednesday,3,1909878.78
2024-03-20 03:00:00,Mar,Wednesday,4,1948931.03
2024-03-20 04:00:00,Mar,Wednesday,5,2063337.87
2024-03-20 05:00:00,Mar,Wednesday,6,2267964.65
2024-03-20 06:00:00,Mar,Wednesday,7,2392273.05
2024-03-20 07:00:00,Mar,Wednesday,8,2368456.48
2024-03-20 08:00:00,Mar,Wednesday,9,2343043.37
2024-03-20 09:00:00,Mar,Wednesday,10,2307930.38
2024-03-20 10:00:00,Mar,Wednesday,11,2273840.72
2024-03-20 11:00:00,Mar,Wednesday,12,2244587.57
2024-03-20 12:00:00,Mar,Wednesday,13,2200562.92
2024-03-20 13:00:00,Mar,Wednesday,14,2175008.72
2024-03-20 14:00:00,Mar,Wednesday,15,2151918.86
2024-03-20 15:00:00,Mar,Wednesday,16,2151393.97
2024-03-20 16:00:00,Mar,Wednesday,17,2151545.92
2024-03-20 17:00:00,Mar,Wednesday,18,2158531.15
2024-03-20 18:00:00,Mar,Wednesday,19,2196868.87
2024-03-20 19:00:00,Mar,Wednesday,20,2281374.2
2024-03-20 20:00:00,Mar,Wednesday,21,2276250.51
2024-03-20 21:00:00,Mar,Wednesday,22,2237256.04
2024-03-20 22:00:00,Mar,Wednesday,23,2158875.12
2024-03-20 23:00:00,Mar,Wednesday,24,2108370.33
2024-03-21 00:00:00,Mar,Thursday,1,2079284.25
2024-03-21 01:00:00,Mar,Thursday,2,2107348.06
2024-03-21 02:00:00,Mar,Thursday,3,2119414.0
2024-03-21 03:00:00,Mar,Thursday,4,2190785.16
2024-03-21 04:00:00,Mar,Thursday,5,2296803.13
2024-03-21 05:00:00,Mar,Thursday,6,2519954.76
2024-03-21 06:00:00,Mar,Thursday,7,2681541.82
2024-03-21 07:00:00,Mar,Thursday,8,2636365.19
2024-03-21 08:00:00,Mar,Thursday,9,2576939.47
2024-03-21 09:00:00,Mar,Thursday,10,2514208.93
2024-03-21 10:00:00,Mar,Thursday,11,2456259.46
2024-03-21 11:00:00,Mar,Thursday,12,2374302.47
2024-03-21 12:00:00,Mar,Thursday,13,2319593.4
2024-03-21 13:00:00,Mar,Thursday,14,2269402.66
2024-03-21 14:00:00,Mar,Thursday,15,2186838.68
2024-03-21 15:00:00,Mar,Thursday,16,2163039.28
2024-03-21 16:00:00,Mar,Thursday,17,2172668.23
2024-03-21 17:00:00,Mar,Thursday,18,2192850.93
2024-03-21 18:00:00,Mar,Thursday,19,2241392.54
2024-03-21 19:00:00,Mar,Thursday,20,2346368.4
2024-03-21 20:00:00,Mar,Thursday,21,2322374.33
2024-03-21 21:00:00,Mar,Thursday,22,2253764.29
2024-03-21 22:00:00,Mar,Thursday,23,2166902.7
2024-03-21 23:00:00,Mar,Thursday,24,2101250.51
2024-03-22 00:00:00,Mar,Friday,1,2094433.77
2024-03-22 01:00:00,Mar,Friday,2,2063769.81
2024-03-22 02:00:00,Mar,Friday,3,2062992.52
2024-03-22 03:00:00,Mar,Friday,4,2090852.73
2024-03-22 04:00:00,Mar,Friday,5,2228984.56
2024-03-22 05:00:00,Mar,Friday,6,2392635.11
2024-03-22 06:00:00,Mar,Friday,7,2544572.99
2024-03-22 07:00:00,Mar,Friday,8,2564580.21
2024-03-22 08:00:00,Mar,Friday,9,2483619.78
2024-03-22 09:00:00,Mar,Friday,10,2435976.01
2024-03-22 10:00:00,Mar,Friday,11,2412440.26
2024-03-22 11:00:00,Mar,Friday,12,2377781.01
2024-03-22 12:00:00,Mar,Friday,13,2316463.97
2024-03-22 13:00:00,Mar,Friday,14,2284949.54
2024-03-22 14:00:00,Mar,Friday,15,2272535.14
2024-03-22 15:00:00,Mar,Friday,16,2276654.42
2024-03-22 16:00:00,Mar,Friday,17,2283286.55
2024-03-22 17:00:00,Mar,Friday,18,2257706.98
2024-03-22 18:00:00,Mar,Friday,19,2276268.29
2024-03-22 19:00:00,Mar,Friday,20,2256390.07
2024-03-22 20:00:00,Mar,Friday,21,2193891.07
2024-03-22 21:00:00,Mar,Friday,22,2107628.35
2024-03-22 22:00:00,Mar,Friday,23,2025653.41
2024-03-22 23:00:00,Mar,Friday,24,1959271.98
2024-03-23 00:00:00,Mar,Saturday,1,1894156.58
2024-03-23 01:00:00,Mar,Saturday,2,1927457.24
2024-03-23 02:00:00,Mar,Saturday,3,1933403.55
2024-03-23 03:00:00,Mar,Saturday,4,1937304.64
2024-03-23 04:00:00,Mar,Saturday,5,1988839.86
2024-03-23 05:00:00,Mar,Saturday,6,2073155.23
2024-03-23 06:00:00,Mar,Saturday,7,2169559.75
2024-03-23 07:00:00,Mar,Saturday,8,2265841.16
2024-03-23 08:00:00,Mar,Saturday,9,2310850.55
2024-03-23 09:00:00,Mar,Saturday,10,2287689.98
2024-03-23 10:00:00,Mar,Saturday,11,2218138.37
2024-03-23 11:00:00,Mar,Saturday,12,2198759.3
2024-03-23 12:00:00,Mar,Saturday,13,2166646.18
2024-03-23 13:00:00,Mar,Saturday,14,2108365.19
2024-03-23 14:00:00,Mar,Saturday,15,2071989.95
2024-03-23 15:00:00,Mar,Saturday,16,2067031.84
2024-03-23 16:00:00,Mar,Saturday,17,2076444.13
2024-03-23 17:00:00,Mar,Saturday,18,2131879.76
2024-03-23 18:00:00,Mar,Saturday,19,2188257.7
2024-03-23 19:00:00,Mar,Saturday,20,2264723.21
2024-03-23 20:00:00,Mar,Saturday,21,2275541.45
2024-03-23 21:00:00,Mar,Saturday,22,2234715.28
2024-03-23 22:00:00,Mar,Saturday,23,2172417.71
2024-03-23 23:00:00,Mar,Saturday,24,2118929.15
2024-03-24 00:00:00,Mar,Sunday,1,2082567.46
2024-03-24 01:00:00,Mar,Sunday,2,2078822.87
2024-03-24 02:00:00,Mar,Sunday,3,2100951.66
2024-03-24 03:00:00,Mar,Sunday,4,2116777.91
2024-03-24 04:00:00,Mar,Sunday,5,2170581.52
2024-03-24 05:00:00,Mar,Sunday,6,2219367.7
2024-03-24 06:00:00,Mar,Sunday,7,2260561.36
2024-03-24 07:00:00,Mar,Sunday,8,2289447.4
2024-03-24 08:00:00,Mar,Sunday,9,2297283.06
2024-03-24 09:00:00,Mar,Sunday,10,2259761.11
2024-03-24 10:00:00,Mar,Sunday,11,2218421.34
2024-03-24 11:00:00,Mar,Sunday,12,2174978.43
2024-03-24 12:00:00,Mar,Sunday,13,2116003.65
2024-03-24 13:00:00,Mar,Sunday,14,2065254.69
2024-03-24 14:00:00,Mar,Sunday,15,2020513.64
2024-03-24 15:00:00,Mar,Sunday,16,2023228.37
2024-03-24 16:00:00,Mar,Sunday,17,2037565.51
2024-03-24 17:00:00,Mar,Sunday,18,2041591.27
2024-03-24 18:00:00,Mar,Sunday,19,2075587.88
2024-03-24 19:00:00,Mar,Sunday,20,2165849.58
2024-03-24 20:00:00,Mar,Sunday,21,2103881.17
2024-03-24 21:00:00,Mar,Sunday,22,2049492.3
2024-03-24 22:00:00,Mar,Sunday,23,1953709.6
2024-03-24 23:00:00,Mar,Sunday,24,1899946.98
2024-03-25 00:00:00,Mar,Monday,1,1870493.79
2024-03-25 01:00:00,Mar,Monday,2,1851205.66
2024-03-25 02:00:00,Mar,Monday,3,1855497.1
2024-03-25 03:00:00,Mar,Monday,4,1907467.43
2024-03-25 04:00:00,Mar,Monday,5,2038722.55
2024-03-25 05:00:00,Mar,Monday,6,2205680.13
2024-03-25 06:00:00,Mar,Monday,7,2329271.89
2024-03-25 07:00:00,Mar,Monday,8,2355372.84
2024-03-25 08:00:00,Mar,Monday,9,2348631.68
2024-03-25 09:00:00,Mar,Monday,10,2296071.72
2024-03-25 10:00:00,Mar,Monday,11,2263560.81
2024-03-25 11:00:00,Mar,Monday,12,2208027.58
2024-03-25 12:00:00,Mar,Monday,13,2150983.71
2024-03-25 13:00:00,Mar,Monday,14,2123707.12
2024-03-25 14:00:00,Mar,Monday,15,2132016.4
2024-03-25 15:00:00,Mar,Monday,16,2134969.74
2024-03-25 16:00:00,Mar,Monday,17,2151648.46
2024-03-25 17:00:00,Mar,Monday,18,2125295.6
2024-03-25 18:00:00,Mar,Monday,19,2124922.49
2024-03-25 19:00:00,Mar,Monday,20,2180125.48
2024-03-25 20:00:00,Mar,Monday,21,2130399.89
2024-03-25 21:00:00,Mar,Monday,22,2027461.17
2024-03-25 22:00:00,Mar,Monday,23,1890739.68
2024-03-25 23:00:00,Mar,Monday,24,1810636.74
2024-03-26 00:00:00,Mar,Tuesday,1,1758000.65
2024-03-26 01:00:00,Mar,Tuesday,2,1722430.51
2024-03-26 02:00:00,Mar,Tuesday,3,1705655.71
2024-03-26 03:00:00,Mar,Tuesday,4,1739443.88
2024-03-26 04:00:00,Mar,Tuesday,5,1862756.63
2024-03-26 05:00:00,Mar,Tuesday,6,2016664.93
2024-03-26 06:00:00,Mar,Tuesday,7,2108765.62
2024-03-26 07:00:00,Mar,Tuesday,8,2113201.69
2024-03-26 08:00:00,Mar,Tuesday,9,2130727.43
2024-03-26 09:00:00,Mar,Tuesday,10,2149209.09
2024-03-26 10:00:00,Mar,Tuesday,11,2149150.05
2024-03-26 11:00:00,Mar,Tuesday,12,2160065.21
2024-03-26 12:00:00,Mar,Tuesday,13,2156126.96
2024-03-26 13:00:00,Mar,Tuesday,14,2100701.94
2024-03-26 14:00:00,Mar,Tuesday,15,2078527.34
2024-03-26 15:00:00,Mar,Tuesday,16,2060904.92
2024-03-26 16:00:00,Mar,Tuesday,17,2053928.76
2024-03-26 17:00:00,Mar,Tuesday,18,2038629.45
2024-03-26 18:00:00,Mar,Tuesday,19,2033211.7
2024-03-26 19:00:00,Mar,Tuesday,20,2105221.73
2024-03-26 20:00:00,Mar,Tuesday,21,2038553.17
2024-03-26 21:00:00,Mar,Tuesday,22,1937571.54
2024-03-26 22:00:00,Mar,Tuesday,23,1851380.3
2024-03-26 23:00:00,Mar,Tuesday,24,1787903.54
2024-03-27 00:00:00,Mar,Wednesday,1,1730410.81
2024-03-27 01:00:00,Mar,Wednesday,2,1717673.4
2024-03-27 02:00:00,Mar,Wednesday,3,1710657.02
2024-03-27 03:00:00,Mar,Wednesday,4,1767118.71
2024-03-27 04:00:00,Mar,Wednesday,5,1902070.62
2024-03-27 05:00:00,Mar,Wednesday,6,2084599.84
2024-03-27 06:00:00,Mar,Wednesday,7,2230538.15
2024-03-27 07:00:00,Mar,Wednesday,8,2262889.17
2024-03-27 08:00:00,Mar,Wednesday,9,2271793.38
2024-03-27 09:00:00,Mar,Wednesday,10,2276661.26
2024-03-27 10:00:00,Mar,Wednesday,11,2296107.27
2024-03-27 11:00:00,Mar,Wednesday,12,2295759.11
2024-03-27 12:00:00,Mar,Wednesday,13,2285427.71
2024-03-27 13:00:00,Mar,Wednesday,14,2271555.56
2024-03-27 14:00:00,Mar,Wednesday,15,2238051.94
2024-03-27 15:00:00,Mar,Wednesday,16,2192741.72
2024-03-27 16:00:00,Mar,Wednesday,17,2133381.94
2024-03-27 17:00:00,Mar,Wednesday,18,2128268.57
2024-03-27 18:00:00,Mar,Wednesday,19,2151177.55
2024-03-27 19:00:00,Mar,Wednesday,20,2243257.25
2024-03-27 20:00:00,Mar,Wednesday,21,2231490.45
2024-03-27 21:00:00,Mar,Wednesday,22,2159709.5
2024-03-27 22:00:00,Mar,Wednesday,23,2074447.65
2024-03-27 23:00:00,Mar,Wednesday,24,2038355.96
2024-03-28 00:00:00,Mar,Thursday,1,2001609.41
2024-03-28 01:00:00,Mar,Thursday,2,1984545.15
2024-03-28 02:00:00,Mar,Thursday,3,2021654.91
2024-03-28 03:00:00,Mar,Thursday,4,2077411.45
2024-03-28 04:00:00,Mar,Thursday,5,2198537.52
2024-03-28 05:00:00,Mar,Thursday,6,2383383.62
2024-03-28 06:00:00,Mar,Thursday,7,2522496.27
2024-03-28 07:00:00,Mar,Thursday,8,2532657.77
2024-03-28 08:00:00,Mar,Thursday,9,2446649.65
2024-03-28 09:00:00,Mar,Thursday,10,2338693.19
2024-03-28 10:00:00,Mar,Thursday,11,2317325.4
2024-03-28 11:00:00,Mar,Thursday,12,2272551.06
2024-03-28 12:00:00,Mar,Thursday,13,2210702.18
2024-03-28 13:00:00,Mar,Thursday,14,2170687.69
2024-03-28 14:00:00,Mar,Thursday,15,2093299.29
2024-03-28 15:00:00,Mar,Thursday,16,2067543.4
2024-03-28 16:00:00,Mar,Thursday,17,2047126.44
2024-03-28 17:00:00,Mar,Thursday,18,2069061.66
2024-03-28 18:00:00,Mar,Thursday,19,2048072.91
2024-03-28 19:00:00,Mar,Thursday,20,2147530.36
